id,titulo,ano,genero,nota,votos,orcamento,receita,diretor,poster,sinopse,duracao,popularidade
1368314,Passageiro do Mal,2026-05-20,Terror,7.296,765,15000000,31620508,André Øvredal,https://image.tmdb.org/t/p/w500/aSoOiatgMmXtDS3iwWD5hC2Rbyn.jpg,"Durante uma viagem de van, um jovem casal presencia um acidente terrível que resulta na morte do motorista. Logo, eles passam a ser perseguidos por uma entidade demoníaca, de quem é impossível escapar e que os segue por onde quer que vão.",94,27.7807
11324,Ilha do Medo,2010-02-14,Drama,8.197,26257,80000000,294804195,Martin Scorsese,https://image.tmdb.org/t/p/w500/erl801HYIodoIBGZeFk0GTwCUBh.jpg,"No verão de 1954, os agentes judiciais Teddy Daniels (DiCaprio) e Chuck Aule (Ruffalo) foram designados para uma ilha remota do porto de Boston para investigar o desaparecimento de uma perigosa assassina (Mortimer) que estava reclusa no hospital psiquiátrico Ashecliffe, um centro penitenciário para criminosos perturbados dirigido pelo sinistro médico John Cawley. (Kingsley). Logo eles descobrem que o centro guarda muitos segredos e que a ilha esconde algo mais perigoso que os pacientes.",138,27.7676
1241982,Moana 2,2024-11-21,Aventura,6.989,3227,150000000,1059242164,David G. Derrick Jr.,https://image.tmdb.org/t/p/w500/dnqgkKoIGf6hErzRm6VtaK1OJrD.jpg,"Depois de receber um chamado inesperado de seus ancestrais navegadores, Moana vai viajar para mares distantes da Oceania, em águas perdidas em uma aventura perigosa.",100,27.7139
912649,Venom: A Última Rodada,2024-10-22,Ficção científica,6.671,4431,120000000,478937618,Kelly Marcel,https://image.tmdb.org/t/p/w500/eZIIPjL7oGqfmF7Gw5ZnbDjH6yu.jpg,"Eddie e Venom estão fugindo. Perseguidos pelos dois mundos, a dupla é forçada a tomar uma decisão devastadora que vai fechar as cortinas da última rodada de Venom e Eddie.",110,27.6576
1588838,Feras no Limite,2026-02-06,Drama,5.75,16,0,1030147,Salvador Calvo,https://image.tmdb.org/t/p/w500/s9kLAZDpvjKCkaESrRhpfuuWAQP.jpg,"Inspirado em uma história real, este filme acompanha cinco amigos aventureiros que arriscam a vida voando de wingsuit e descobrem novas emoções.",113,27.4705
616037,Thor: Amor e Trovão,2022-07-06,Fantasia,6.36,8808,250000000,760928081,Taika Waititi,https://image.tmdb.org/t/p/w500/8gdBMIYwPPxp3b9FjY9yCxme5Rs.jpg,"Thor parte em uma jornada de autodescoberta, diferente de tudo que ele já enfrentou. Mas seus esforços são interrompidos por um assassino galáctico conhecido como Gorr, o Carniceiro dos Deuses, que busca a extinção dos deuses. Para combater esta ameaça, Thor pede a ajuda da Rei Valquíria, Korg e da ex-namorada Jane Foster, que, para a surpresa de Thor, inexplicavelmente empunha seu mágico martelo, Mjolnir, como a Poderosa Thor. Juntos, eles embarcam em uma angustiante aventura cósmica para descobrir o mistério da vingança do Carniceiro dos Deuses e detê-lo antes que seja tarde demais.",119,27.3657
49026,Batman: O Cavaleiro das Trevas Ressurge,2012-07-17,Ação,7.797,24755,250000000,1081041287,Christopher Nolan,https://image.tmdb.org/t/p/w500/j4z01cnbTCaVX69bik1612pSuH6.jpg,"Após ser culpado pela morte de Harvey Dent e passar de herói a vilão, Batman desaparece. As coisas mudam com a chegada de uma ladra misteriosa, a Mulher-Gato, e Bane, um terrorista mascarado, que fazem Batman abandonar seu exílio forçado.",165,27.3592
549509,O Brutalista,2024-12-20,Drama,6.936,1754,9600000,50145227,Brady Corbet,https://image.tmdb.org/t/p/w500/52iVP3AtNtpjFiBxlOYCUPXhr47.jpg,"Fugindo da Europa pós-guerra, um arquiteto visionário chega à América para reconstruir sua vida, carreira e casamento. Sozinho em um novo país estranho, ele se estabelece na Pensilvânia, onde um rico e proeminente industrial reconhece seu talento.",215,27.3297
76600,Avatar: O Caminho da Água,2022-12-14,Ação,7.6,14517,460000000,2334484620,James Cameron,https://image.tmdb.org/t/p/w500/hm6nONQOgVpKmRK5YUX9EqfJ0NH.jpg,"12 anos depois de explorar Pandora e se juntar aos Na'vi, Jake Sully formou uma família com Neytiri e se estabeleceu entre os clãs do novo mundo. Porém, a paz não durará para sempre.",192,27.3275
372058,Your Name.,2016-07-01,Animação,8.484,12874,7500000,407210429,Makoto Shinkai,https://image.tmdb.org/t/p/w500/bMOKAjTU1TNUjRSF7icldbii06u.jpg,"Mitsuha é a filha do prefeito de uma pequena cidade, mas sonha em tentar a sorte em Tóquio. Taki trabalha em um restaurante em Tóquio e deseja largar o seu emprego. Os dois não se conhecem, mas estão conectados pelas imagens de seus sonhos.",106,27.3264
808,Shrek,2001-05-18,Animação,7.776,19148,60000000,489676241,Andrew Adamson,https://image.tmdb.org/t/p/w500/wxeqfC221YMptRRdzxlijAh7q8l.jpg,"Em um pântano distante vive Shrek, um ogro solitário que vê, sem mais nem menos, sua vida ser invadida por uma série de personagens de contos de fada. Todos eles foram expulsos de suas casas pelo maligno Lorde Farquaad. Determinado a recuperar a tranquilidade, Shrek faz um acordo com Farquaad: todos os personagens poderão retornar aos seus lares se ele e seu amigo Burro resgatarem uma princesa que foi aprisionada por um dragão.",90,27.3172
389,12 Homens e uma Sentença,1957-04-10,Drama,8.569,10251,397751,4360000,Sidney Lumet,https://image.tmdb.org/t/p/w500/aiHIhV8c45FzIlbqYlswrrNyQD6.jpg,"Um jovem porto-riquenho é acusado do brutal crime de ter matado o próprio pai. Quando ele vai a julgamento, doze jurados se reúnem para decidir a sentença, levando em conta que o réu deve ser considerado inocente até que se prove o contrário. Onze dos jurados têm plena certeza de que ele é culpado, e votam pela condenação, mas um jurado acha que é melhor investigar mais para que a sentença seja correta. Para isso ele terá que enfrentar diferentes interpretações dos fatos, e a má vontade dos outros jurados, que só querem ir logo para suas casas.",96,27.3162
1198994,Socorro!,2026-01-22,Terror,7.044,2165,40000000,94041481,Sam Raimi,https://image.tmdb.org/t/p/w500/rpU5DGrTVdqcygZBB9npt1WMFch.jpg,"Após um acidente aéreo, um chefe e uma funcionária que se odeiam são os únicos sobreviventes. Isolados numa ilha deserta, eles precisam decidir se cooperam ou competem para escapar, mas é difícil deixar para trás os conflitos do escritório.",113,27.2559
10681,WALL-E,2008-06-26,Animação,8.12,20690,180000000,521311860,Andrew Stanton,https://image.tmdb.org/t/p/w500/qNiwJPVCO4cgiM8LVtxwPV2HxHS.jpg,"No ano 2800, num planeta Terra devastado e sem vida, depois de centenas de anos solitários a fazer aquilo para que foi construído - limpar o planeta de lixo - o pequeno robô WALL-E descobre uma nova missão na sua vida quando conhece uma moderna e brilhante robô exploradora chamada EVE. Os dois vão viajar pela galáxia e viver uma aventura emocionante e inesquecível.",97,27.1646
2062,Ratatouille,2007-06-28,Animação,7.846,18797,150000000,623726000,Brad Bird,https://image.tmdb.org/t/p/w500/41Co0TRUJNyvjr2vHBEcAKAEFpX.jpg,"Remy, morador de Paris, aprecia boa comida e tem um paladar bastante sofisticado. Ele adoraria se tornar um chef para poder criar e desfrutar de obras-primas culinárias para o deleite de seu coração. O único problema é que Remy é um rato. Quando acaba no esgoto debaixo de um dos melhores restaurantes de Paris, o roedor gourmet encontra-se na posição ideal para realizar o seu sonho.",110,27.0979
109445,Frozen: Uma Aventura Congelante,2013-11-20,Animação,7.249,17796,150000000,1274219009,Jennifer Lee,https://image.tmdb.org/t/p/w500/hOZKUJGN0m717LRSQDxhgABqWrf.jpg,"A destemida e otimista Anna sai em uma jornada épica, ao lado de Kristoff e sua leal rena Sven, para encontrar sua irmã Elsa, cujos poderes congelantes aprisionaram o reino de Arendelle em um inverno eterno. Encontrando condições de Everest, trolls místicos e um hilário boneco de neve chamado Olaf, Anna e Kristoff enfrentam obstáculos em uma corrida para salvar o reino.",102,27.084
1740877,Tempestade na Vila Sésamo,2026-08-03,Família,5.917,6,0,0,Scott Preston,https://image.tmdb.org/t/p/w500/7Ibn8R0SDx1859Ekqd5ALsuxU2f.jpg,"Um furacão atinge a Vila Sésamo e deixa Garibaldo sem ninho. Por sorte, os amigos fazem de tudo para animá-lo e ajudam a reconstruir a casa dele.",30,27.0315
44980,Zero WOMAN ＩＩ　警視庁０課の女,1995-09-05,Ação,5.0,8,0,0,Daisuke Gotô,https://image.tmdb.org/t/p/w500/z9XSICETB0XWQRyMWpN2s3bAUlz.jpg,,99,26.9534
939243,Sonic 3: O Filme,2024-12-19,Ação,7.599,3411,122000000,492162604,Jeff Fowler,https://image.tmdb.org/t/p/w500/tfM1T6tAivjvy0sLwt6Y9WvlmzB.jpg,"Sonic, Knuckles e Tails se reúnem contra um novo e poderoso adversário, Shadow, um vilão misterioso com poderes diferentes de tudo que eles já enfrentaram antes. Com suas habilidades superadas em todos os sentidos, a Equipe Sonic deve buscar uma aliança improvável na esperança de parar Shadow e proteger o planeta.",110,26.9529
505642,Pantera Negra: Wakanda para Sempre,2022-11-09,Ação,6.997,7677,250000000,859102154,Ryan Coogler,https://image.tmdb.org/t/p/w500/cryEN3sWlgB2wTzcUNVtDGI8bkM.jpg,"A rainha Ramonda, Shuri, M'Baku, Okoye e as poderosas Dora Milaje lutam para proteger sua nação após a morte do rei T'Challa. Com a ajuda da Cão de Guerra Nakia e de Everett Ross, eles tentam encontrar um novo caminho para Wakanda.",162,26.8897
895954,莫尼卡中心,2021-01-01,Romance,4.0,1,0,0,Desconhecido,https://image.tmdb.org/t/p/w500/saca8CL9kk22AS5BfMbwSYgMvdp.jpg,,87,26.8727
39254,Gigantes de Aço,2011-09-28,Ação,7.134,9456,110000000,299300000,Shawn Levy,https://image.tmdb.org/t/p/w500/pp74uUjwQTknGPqNrerj4FvU0ce.jpg,"Em um futuro próximo, as máquinas substituem os seres humanos no ringue. As lutas de boxe, nesse contexto, acontecem entre robôs de alta tecnologia e Charlie, um ex-lutador frustrado, não consegue se adaptar a isso. Quando tudo parece perdido, ele se une ao filho para construir um competidor imbatível.",127,26.7227
436270,Adão Negro,2022-10-19,Ação,6.778,7182,200000000,393452111,Jaume Collet Serra,https://image.tmdb.org/t/p/w500/ZTzxi5aKXua2eIlmaMbxxcoW7v.jpg,"Quase 5.000 anos depois de ter sido concedido com os poderes onipotentes dos deuses egípcios - e de ter sido preso, - Adão Negro se ergue de seu túmulo, pronto para trazer sua justiça ao mundo moderno.",125,26.7185
11036,Diário de uma Paixão,2004-06-25,Romance,7.891,12769,29000000,115600000,Nick Cassavetes,https://image.tmdb.org/t/p/w500/hO6k34ZNDwWzgcnzFbqYf2Rjg5W.jpg,"Na década de 40, o operário Noah Calhoun e a rica Allie estão desesperadamente apaixonados, mas os pais da jovem não aprovam o namoro. Quando Noah vai para a Segunda Guerra Mundial, parece ser o fim do romance. Enquanto isso, Allie se envolve com outro homem. Mas quando Noah retorna para a pequena cidade anos mais tarde, próximo ao casamento de Allie, logo se torna claro que a paixão ainda não acabou.",123,26.7031
8587,O Rei Leão,1994-06-15,Animação,8.252,20002,45000000,763455561,Roger Allers,https://image.tmdb.org/t/p/w500/8aIvm8OaJISOpVTt7rMIh7X35G5.jpg,"Mufasa, o Rei Leão, e a rainha Sarabi apresentam ao reino o herdeiro do trono, Simba. O recém-nascido recebe a bênção do sábio babuíno Rafiki, mas ao crescer é envolvido nas artimanhas de seu tio Scar, o invejoso e maquiavélico irmão de Mufasa, que planeja livrar-se do sobrinho e herdar o trono.",89,26.6749
574475,Premonição 6: Laços de Sangue,2025-05-14,Terror,7.033,3044,50000000,317854739,Zach Lipovsky,https://image.tmdb.org/t/p/w500/x3J781PsdMrjenzQKM5eJXqK5Nd.jpg,"Atormentada por um pesadelo violento recorrente, a estudante universitária Stefanie volta para casa para encontrar a única pessoa que pode quebrar o ciclo e salvar sua família do destino horrível que inevitavelmente os aguarda.",110,26.6665
615656,Megatubarão 2,2023-08-02,Ação,6.368,4061,129000000,398500317,Ben Wheatley,https://image.tmdb.org/t/p/w500/x3uhIodq56mlGBwpDTZ52trGb35.jpg,Um mergulho exploratório nas profundezas do oceano de uma ousada equipe de pesquisa se transforma em caos quando uma operação de mineração malévola ameaça sua missão e os força a uma batalha de alto risco pela sobrevivência.,116,26.6208
1317288,Marty Supreme,2025-12-19,Drama,7.367,2087,65000000,191303074,Josh Safdie,https://image.tmdb.org/t/p/w500/oLWBW1Sg9V8KGgbR3Y8jeEWF2Gi.jpg,"Marty Mauser é um jovem prodígio do tênis de mesa que tem sonhos grandiosos e estilo de jogo arrojado, mas é desacreditado pelas outras pessoas. Buscando provar sua capacidade, ele faz de tudo para alcançar o reconhecimento que julga merecer.",149,26.6191
499546,Wij,2018-07-12,Crime,5.387,119,0,0,Rene Eller,https://image.tmdb.org/t/p/w500/cKl4RiJ3ocf2BlKML5PwGOy7lUh.jpg,,100,26.6064
575265,Missão: Impossível - O Acerto Final,2025-05-17,Ação,7.175,3050,400000000,598767057,Christopher McQuarrie,https://image.tmdb.org/t/p/w500/yKQjrwgEkPOGel3JKT2neJzu0jh.jpg,"Depois de escapar de um acidente de trem calamitoso, Ethan percebe que a Entidade está escondida a bordo de um antigo submarino russo, mas um inimigo do seu passado chamado Gabriel também está no encalço.",169,26.5441
1363387,Insaciável,2026-05-22,Terror,6.801,133,0,141492,Natalie Erika James,https://image.tmdb.org/t/p/w500/u0CbGwuZEdr9pg2H5guowPTzjNE.jpg,"Hana, uma estudante de medicina, se deixa consumir por uma obsessão perigosa com o próprio corpo e a perda de peso. Influenciada por uma amiga que emagreceu rapidamente, ela inicia um programa extremo de consequências irreversíveis, baseado em pílulas para emagrecer que escondem um segredo macabro: são produzidas a partir de cinzas humanas.",113,26.477
502356,Super Mario Bros. O Filme,2023-04-05,Família,7.596,11039,100000000,1360879735,Michael Jelenic,https://image.tmdb.org/t/p/w500/ij8sapIEbLf2g8npOu6XgsQS2w0.jpg,"Transportados do Brooklyn para o Reino Cogumelo num passe de mágica, dois corajosos encanadores conhecem uma princesa e combatem um tirano que cospe fogo.",92,26.4057
585,Monstros S.A.,2001-11-01,Animação,7.856,20108,115000000,579700000,Pete Docter,https://image.tmdb.org/t/p/w500/5p6cdAeUevsLOX0oI1T4JIul4QO.jpg,"O astro do susto, Sulley, e seu falante assistente, Mike, trabalham na Monstros S.A., a maior fábrica de processamento de gritos da cidade de Monstrópolis. A principal fonte de energia do mundo dos monstros provém da coleta dos gritos das crianças humanas. Os monstros acreditam que as crianças são tóxicas, e entram em pânico quando uma menininha invade seu mundo. Sulley e Mike fazem de tudo para levar a garota de volta para casa, mas enfrentam desafios monstruosos e algumas situações hilárias em suas atrapalhadas aventuras.",92,26.4048
280,O Exterminador do Futuro 2: O Julgamento Final,1991-07-03,Ação,8.163,14672,102000000,517778573,James Cameron,https://image.tmdb.org/t/p/w500/eTIY2LO5cDclxgKtCHuvIKdF3c3.jpg,"O jovem John Connor é a chave para a vitória da civilização sobre uma rebelião de robôs do futuro. No entanto, ele torna-se alvo de T-1000, um exterminador que pode assumir a forma que desejar e que foi enviado do futuro para matá-lo. Outro exterminador, o renovado T-800, também é enviado de volta ao passado para proteger o garoto. Quando John e sua mãe embarcam na fuga com T-800, o menino cria um vínculo forte e inesperado com o robô.",136,26.3362
564,A Múmia,1999-04-16,Aventura,6.99,10290,80000000,415885488,Stephen Sommers,https://image.tmdb.org/t/p/w500/kyLGWOQT17uOJwYIn0sgj00vVPo.jpg,"Em 1926, um grupo de arqueólogos descobre uma tumba na cidade perdida de Hamunaptra. Dentro da tumba é encontrado o corpo de Imhotep, o sacerdote do Faraó Seti, que foi mumificado vivo além de ter recebido a mais terrível das maldições por ter dormido com a amante do faraó e, movido por ciúme doentio e amor, ter matado o Faraó. No entanto, quando um dos membros da expedição lê um manuscrito que foi encontrado pelo grupo e traz Imhotep de volta vida, ele ressurge cheio de ódio e só pensa em reencontrar sua amada e destruir todos que cruzem o seu caminho, trazendo consigo as dez pragas do Egito.",125,26.2923
330457,Frozen II,2019-11-20,Família,7.228,10411,150000000,1453683476,Jennifer Lee,https://image.tmdb.org/t/p/w500/yK9wazsgpZ9QfmITC96biaMzndV.jpg,"Elsa, Anna, Kristoff, Olaf e Sven se aventuram na floresta encantada e nos mares escuros além de Arendelle – onde Elsa descobre não apenas a verdade sobre seu passado, mas uma ameaça ao seu reino.",103,26.2637
68721,Homem de Ferro 3,2013-04-18,Ação,6.934,23741,200000000,1215577205,Shane Black,https://image.tmdb.org/t/p/w500/C7MZwRTjvEy7gkWcLJeBGZFE1w.jpg,"Depois de um inimigo reduzir o mundo de Tony Stark a destroços, o Homem de Ferro precisa aprender a confiar em seus instintos para proteger aqueles que ama, especialmente sua namorada, e lutar contra seu maior medo: o fracasso.",130,26.2452
558,Homem-Aranha 2,2004-06-25,Ação,7.326,16746,200000000,788976453,Sam Raimi,https://image.tmdb.org/t/p/w500/xB05Gyeo2w4RBwt7nZlPkjZzt9X.jpg,"Dois anos se passaram desde que o tranquilo Peter Parker separou-se do grande amor de sua vida, Mary Jane Watson, e decidiu assumir o compromisso e a responsabilidade de seguir sendo o Homem-Aranha. Peter enfrenta novos desafios enquanto aprende a lidar com ""seu dom e sua maldição"", tentando desesperadamente harmonizar suas duas identidades: A do super-herói aracnídeo, o Homem-Aranha, e a do estudante universitário.",137,26.2227
1433367,Só Por uma Noite,2026-07-28,Comédia,6.833,30,25000000,12128065,Will Gluck,https://image.tmdb.org/t/p/w500/61fSMjhMoBgoXvKOlz3AvMM6CHT.jpg,"Allie e Owen são dois desconhecidos que se encontram em Nova York na única noite do ano em que relações sexuais são permitidas por lei. Abandonados por seus parceiros, a busca deles por conexão emocional toma rumos inesperados",102,26.0083
1422,Os Infiltrados,2006-10-04,Drama,8.159,16498,90000000,291465000,Martin Scorsese,https://image.tmdb.org/t/p/w500/qtnAwzDapzOML4Q9p7lv2bk5gvz.jpg,"Billy Costigan, um jovem policial, recebe a missão de se infiltrar na máfia, mais especificamente no grupo comandado por Frank Costello. Billy conquista sua confiança ao mesmo tempo em que Colin Sullivan, um criminoso que atuou na polícia como informante de Costello, também ascende dentro da corporação. Tanto Billy quanto Colin se sentem aflitos devido à vida dupla que levam. Mas quando a máfia e a polícia descobrem que há um espião entre eles, a vida de ambos passa a correr perigo.",151,25.8798
38757,Enrolados,2010-11-24,Animação,7.617,12614,260000000,592461732,Byron Howard,https://image.tmdb.org/t/p/w500/wZzVkdnc0kw20lSJc13ZmgTPah3.jpg,"O bandido mais procurado do reino, Flynn Rider, se esconde em uma torre e imediatamente se torna prisioneiro de Rapunzel, residente de longa data do local. Dona de cabelos dourados mágicos com 21 metros de comprimento, ela está trancada há anos e quer, desesperadamente, a liberdade. A adolescente determinada faz um acordo com o rapaz, e, juntos, partem para uma aventura emocionante.",101,25.7879
1240889,"Acampamento Miasma: Adolescência, Sexo e Morte",2026-08-06,Comédia,7.2,24,10000000,1593388,Jane Schoenbrun,https://image.tmdb.org/t/p/w500/7r37ugEVIODiGk05UjzlD8t9F7d.jpg,"Após anos de sequências desleixadas, a franquia Camp Miasma é entregue a uma jovem diretora entusiasmada para ser revitalizada. Mas ao visitar a estrela do filme original, hoje uma atriz reclusa e envolta em mistério, as duas mergulham em um mundo ensanguentado de desejo, medo e delírio.",106,25.7389
12,Procurando Nemo,2003-05-30,Animação,7.821,20833,94000000,940335536,Andrew Stanton,https://image.tmdb.org/t/p/w500/djbivExXSZb0sTO8uYaaQC5vMRM.jpg,"Nemo, um jovem peixe-palhaço aventureiro, é inesperadamente levado de sua casa na Grande Barreira de Corais para o aquário do consultório de um dentista. Cabe ao seu preocupado pai Marlin e à simpática mas esquecida peixe Dory trazer Nemo para casa - encontrando tubarões vegetarianos, tartarugas surfistas, medusas hipnóticas, gaivotas esfomeadas e muito mais pelo caminho.",100,25.6792
189,Sin City: A Dama Fatal,2014-08-20,Ação,6.401,4234,65000000,39407616,Frank Miller,https://image.tmdb.org/t/p/w500/477iFpk3xfMeNiFgbGxEQjSLeBl.jpg,"Dwight tem seu confronto final com a mulher dos seus sonhos e pesadelos, Ava. Ela consegue ler mentes e transforma-se exatamente no que os homens desejam. Repleta de mulheres fortes, anti-heróis e vilões cruéis, seus caminhos se cruzam pelas ruas e bares da cidade do pecado.",102,25.6717
